X400.20901,X402.83099,X405.452,X408.07199,X410.69199,X413.311,X415.92899,X418.54599,X421.16199,X423.77701,X426.392,X429.00601,X431.61899,X434.23099,X436.84201,X439.452,X442.06201,X444.67099,X447.27899,X449.88599,X452.492,X455.09799,X457.703,X460.30701,X462.91,X465.51199,X468.11301,X470.71399,X473.314,X475.91299,X478.51099,X481.108,X483.70499,X486.29999,X488.89499,X491.48901,X494.08301,X496.67499,X499.267,X501.858,X504.448,X507.03699,X509.625,X512.21301,X514.79999,X517.38599,X519.97101,X522.55499,X525.13898,X527.72101,X530.30298,X532.88501,X535.46503,X538.04401,X540.62299,X543.20099,X545.77802,X548.354,X550.92999,X553.505,X556.078,X558.65198,X561.224,X563.79498,X566.36603,X568.93597,X571.505,X574.073,X576.64099,X579.20801,X581.77301,X584.33899,X586.90302,X589.466,X592.02899,X594.591,X597.15198,X599.71301,X602.27197,X604.83099,X607.38898,X609.94598,X612.50201,X615.05798,X617.61298,X620.16699,X622.71997,X625.27197,X627.82397,X630.375,X632.92499,X635.474,X638.02301,X640.57001,X643.117,X645.664,X648.20898,X650.75299,X653.297,X655.84003,X658.38202,X660.92401,X663.46503,X666.00403,X668.54401,X671.08197,X673.61902,X676.15601,X678.69202,X681.22699,X683.76202,X686.29498,X688.828,X691.35999,X693.89203,X696.422,X698.95203,X701.48102,X704.00897,X706.53699,X709.06299,X711.58899,X714.11401,X716.63898,X719.16199,X721.685,X724.20697,X726.72803,X729.24902,X731.76801,X734.28699,X736.80603,X739.323,X741.84003,X744.35498,X746.87097,X749.38501,X751.89899,X754.41101,X756.92297,X759.435,X761.94501,X764.45502,X766.96399,X769.47198,X771.97998,X774.48602,X776.992,X779.49701,X782.00201,X784.505,X787.008,X789.51099,X792.01202,X794.51202,X797.01202,X799.51099,X802.01001,X804.50702,X807.00403,X809.5,X811.99597,X814.48999,X816.98401,X819.47699,X821.96899,X824.461,X826.95203,X829.44202,X831.93103,X834.41998,X836.90698,X839.39398,X841.88098,X844.36603,X846.85101,X849.33502,X851.81799,X854.30103,X856.78302,X859.26398,X861.74402,X864.22302,X866.70203,X869.17999,X871.65802,X874.13397,X876.60999,X879.08502,X881.55902,X884.03302,X886.50598,X888.97803,X891.44897,X893.91998,X896.39001,X898.85901,X901.32703,X903.79498,X906.26202,X908.72803,X911.19299,X913.65802,X916.12201,X918.58502,X921.047,X923.50897,X925.96997,X928.42999,X930.89001,X933.349,X935.80701,X938.26398,X940.72101,X943.177,X945.63202,X948.086,X950.53998,X952.99298,X955.44501,X957.896,X960.34698,X962.797,X965.24597,X967.69501,X970.14203,X972.58899,X975.03601,X977.48102,X979.92603,X982.37,X984.81403,X987.25702,X989.698,X992.14001,X994.58002,X997.02002,X999.45898,X1001.9,X1004.33,X1006.77,X1009.21,X1011.64,X1014.08,X1016.51,X1018.95,X1021.38,X1023.81,X1026.24,X1028.67,X1031.1,X1033.53,X1035.96,X1038.39,X1040.8101,X1043.24,X1045.66,X1048.09,X1050.51,X1052.9399,X1055.36,X1057.78,X1060.2,X1062.62,X1065.04,X1067.46,X1069.88,X1072.3,X1074.71,X1077.13,X1079.54,X1081.96,X1084.37,X1086.79,X1089.2,X1091.61,X1094.02,X1096.4301,X1098.84,X1101.25,X1103.66,X1106.0601,X1108.47,X1110.88,X1113.28,X1115.6899,X1118.09,X1120.5,X1122.9,X1125.3,X1127.7,X1130.1,X1132.5,X1134.9,X1137.3,X1139.7,X1142.09,X1144.49,X1146.88,X1149.28,X1151.67,X1154.0699,X1156.46,X1158.85,X1161.24,X1163.63,X1166.02,X1168.41,X1170.8,X1173.1899,X1175.58,X1177.96,X1180.35,X1182.73,X1185.12,X1187.5,X1189.88,X1192.27,X1194.65,X1197.03,X1199.41,X1201.79,X1204.17,X1206.54,X1208.92,X1211.3,X1213.67,X1216.05,X1218.42,X1220.8,X1223.17,X1225.54,X1227.92,X1230.29,X1232.66,X1235.03,X1237.4,X1239.76,X1242.13,X1244.5,X1246.87,X1249.23,X1251.6,X1253.96,X1256.3199,X1258.6899,X1261.05,X1263.41,X1265.77,X1268.13,X1270.49,X1272.85,X1275.21,X1277.5601,X1279.92,X1282.28,X1284.63,X1286.99,X1289.34,X1291.6899,X1294.05,X1296.4,X1298.75,X1301.1,X1303.45,X1305.8,X1308.15,X1310.5,X1312.84,X1315.1899,X1317.54,X1319.88,X1322.22,X1324.5699,X1326.91,X1329.25,X1331.6,X1333.9399,X1336.28,X1338.62,X1340.96,X1343.29,X1345.63,X1347.97,X1350.3101,X1352.64,X1354.98,X1357.3101,X1359.64,X1361.98,X1364.3101,X1366.64,X1368.97,X1371.3,X1373.63,X1375.96,X1378.29,X1380.62,X1382.9399,X1385.27,X1387.59,X1389.92,X1392.24,X1394.5699,X1396.89,X1399.21,X1401.53,X1403.86,X1406.1801,X1408.5,X1410.8101,X1413.13,X1415.45,X1417.77,X1420.08,X1422.4,X1424.71,X1427.03,X1429.34,X1431.65,X1433.97,X1436.28,X1438.59,X1440.9,X1443.21,X1445.52,X1447.83,X1450.13,X1452.4399,X1454.75,X1457.05,X1459.36,X1461.66,X1463.97,X1466.27,X1468.5699,X1470.87,X1473.17,X1475.47,X1477.77,X1480.0699,X1482.37,X1484.67,X1486.97,X1489.26,X1491.5601,X1493.85,X1496.15,X1498.4399,X1500.74,X1503.03,X1505.3199,X1507.61,X1509.9,X1512.1899,X1514.48,X1516.77,X1519.0601,X1521.34,X1523.63,X1525.92,X1528.2,X1530.49,X1532.77,X1535.05,X1537.34,X1539.62,X1541.9,X1544.1801,X1546.46,X1548.74,X1551.02,X1553.3,X1555.58,X1557.85,X1560.13,X1562.4,X1564.6801,X1566.95,X1569.23,X1571.5,X1573.77,X1576.05,X1578.3199,X1580.59,X1582.86,X1585.13,X1587.39,X1589.66,X1591.9301,X1594.2,X1596.46,X1598.73,X1600.99,X1603.26,X1605.52,X1607.78,X1610.04,X1612.3101,X1614.5699,X1616.83,X1619.09,X1621.35,X1623.6,X1625.86,X1628.12,X1630.38,X1632.63,X1634.89,X1637.14,X1639.39,X1641.65,X1643.9,X1646.15,X1648.4,X1650.65,X1652.9,X1655.15,X1657.4,X1659.65,X1661.9,X1664.15,X1666.39,X1668.64,X1670.88,X1673.13,X1675.37,X1677.61,X1679.86,X1682.1,X1684.34,X1686.58,X1688.8199,X1691.0601,X1693.3,X1695.54,X1697.77,X1700.01,X1702.25,X1704.48,X1706.72,X1708.95,X1711.1801,X1713.42,X1715.65,X1717.88,X1720.11,X1722.34,X1724.5699,X1726.8,X1729.03,X1731.26,X1733.49,X1735.71,X1737.9399,X1740.16,X1742.39,X1744.61,X1746.84,X1749.0601,X1751.28,X1753.5,X1755.73,X1757.95,X1760.17,X1762.39,X1764.6,X1766.8199,X1769.04,X1771.26,X1773.47,X1775.6899,X1777.9,X1780.12,X1782.33,X1784.55,X1786.76,X1788.97,X1791.1801,X1793.39,X1795.6,X1797.8101,X1800.02,X1802.23,X1804.4399,X1806.64,X1808.85,X1811.05,X1813.26,X1815.46,X1817.67,X1819.87,X1822.0699,X1824.28,X1826.48,X1828.6801,X1830.88,X1833.08,X1835.28,X1837.48,X1839.67,X1841.87,X1844.0699,X1846.26,X1848.46,X1850.65,X1852.85,X1855.04,X1857.23,X1859.4301,X1861.62,X1863.8101,X1866,X1868.1899,X1870.38,X1872.5699,X1874.76,X1876.9399,X1879.13,X1881.3199,X1883.5,X1885.6899,X1887.87,X1890.05,X1892.24,X1894.42,X1896.6,X1898.78,X1900.96,X1903.14,X1905.3199,X1907.5,X1909.6801,X1911.86,X1914.04,X1916.21,X1918.39,X1920.5601,X1922.74,X1924.91,X1927.09,X1929.26,X1931.4301,X1933.6,X1935.78,X1937.95,X1940.12,X1942.29,X1944.45,X1946.62,X1948.79,X1950.96,X1953.12,X1955.29,X1957.45,X1959.62,X1961.78,X1963.95,X1966.11,X1968.27,X1970.4301,X1972.59,X1974.75,X1976.91,X1979.0699,X1981.23,X1983.39,X1985.55,X1987.7,X1989.86,X1992.02,X1994.17,X1996.33,X1998.48,X2000.63,X2002.79,X2004.9399,X2007.09,X2009.24,X2011.39,X2013.54,X2015.6899,X2017.84,X2019.99,X2022.13,X2024.28,X2026.4301,X2028.5699,X2030.72,X2032.86,X2035.01,X2037.15,X2039.29,X2041.4301,X2043.58,X2045.72,X2047.86,X2050,X2052.1399,X2054.27,X2056.4099,X2058.55,X2060.6899,X2062.8201,X2064.96,X2067.0901,X2069.23,X2071.3601,X2073.5,X2075.6299,X2077.76,X2079.8899,X2082.02,X2084.1499,X2086.28,X2088.4099,X2090.54,X2092.6699,X2094.8,X2096.9199,X2099.05,X2101.1799,X2103.3,X2105.4299,X2107.55,X2109.6699,X2111.8,X2113.9199,X2116.04,X2118.1599,X2120.28,X2122.3999,X2124.52,X2126.6399,X2128.76,X2130.8799,X2132.99,X2135.1101,X2137.23,X2139.3401,X2141.46,X2143.5701,X2145.6899,X2147.8,X2149.9099,X2152.02,X2154.1299,X2156.25,X2158.3601,X2160.47,X2162.5701,X2164.6799,X2166.79,X2168.8999,X2171,X2173.1101,X2175.22,X2177.3201,X2179.4299,X2181.53,X2183.6299,X2185.74,X2187.8401,X2189.9399,X2192.04,X2194.1399,X2196.24,X2198.3401,X2200.4399,X2202.54,X2204.6399,X2206.73,X2208.8301,X2210.9299,X2213.02,X2215.1201,X2217.21,X2219.3,X2221.3999,X2223.49,X2225.5801,X2227.6699,X2229.76,X2231.8601,X2233.9399,X2236.03,X2238.1201,X2240.21,X2242.3,X2244.3899,X2246.47,X2248.5601,X2250.6399,X2252.73,X2254.8101,X2256.8999,X2258.98,X2261.0601,X2263.1399,X2265.22,X2267.3101,X2269.3899,X2271.46,X2273.54,X2275.6201,X2277.7,X2279.78,X2281.8501,X2283.9299,X2286.01,X2288.0801,X2290.1599,X2292.23,X2294.3,X2296.3799,X2298.45,X2300.52,type
0.157529227127936,0.169494527489748,0.23569775964447,0.255709314067777,0.176839591057589,0.112229096834871,0.0702220240505805,0.109373442719958,0.165385114871469,0.151130235278786,0.156070690912242,0.245059865400859,0.270779105287212,0.331625263628927,0.313996927350124,0.270865381501479,0.27483765857162,0.31032010495432,0.330062862267892,0.42419068538389,0.394814330390614,0.327288268145482,0.279980628273995,0.302208547358163,0.359181340004725,0.44094073270716,0.415740729501503,0.408943308292814,0.401330080310601,0.365510749423909,0.34925367958048,0.365918772319795,0.332853901783092,0.294721380411931,0.234767683401867,0.237273405428425,0.30715319752754,0.294479695470132,0.276493656666598,0.349869887370385,0.404955523156347,0.371045605947113,0.281057400794657,0.211575677184393,0.219750766768198,0.232521066529419,0.244266137352166,0.235695786572266,0.219838111534633,0.248850221464468,0.206514690741086,0.211390503655036,0.238278524027639,0.222995106734069,0.191208248022958,0.19613393139136,0.177371598811341,0.205165151533119,0.187890618500961,0.189400089036642,0.176964147684597,0.175666330150846,0.149635780713038,0.116599137762762,0.112412976853709,0.112116214608957,0.08297188540828,0.1052833952664,0.15406022406883,0.186470325204949,0.208501902514956,0.167363806347792,0.131880371085674,0.180553226950218,0.140640919464772,0.15944843586693,0.150784713311439,0.112848191590281,0.147956260410477,0.213831601708617,0.265148566478686,0.391124324498111,0.378109593428555,0.302646288189552,0.25273328380188,0.321550175811983,0.463598612813076,0.543255952503419,0.518590956496196,0.53949413334397,0.577048118075765,0.652178677107109,0.616147988476322,0.527619987980664,0.538798637108577,0.656932843792718,0.755363745234105,0.914120274825994,0.939175292374385,0.941890024142249,0.897007693060077,0.748774949462872,0.600633688928436,0.476875195403277,0.401062450172312,0.37181945330153,0.291981312709778,0.266588656109591,0.349521192552961,0.43229283222236,0.429354501226797,0.330394418070943,0.240785577057774,0.23469844309606,0.30698108095581,0.351727293489055,0.347009307604911,0.308305804445675,0.302408811843571,0.338209972656782,0.387865648123992,0.417623532480683,0.493273675003515,0.61637992990954,0.784830664710217,0.862707168480636,0.855976414616613,0.830810745679288,0.772890953360838,0.688350245905255,0.551967652113909,0.47089566183286,0.450718584929488,0.469537241456657,0.50720403342825,0.50296633362364,0.418812067122137,0.443774622101606,0.480292875151912,0.526277502154329,0.556874931077214,0.509667561704085,0.487490651926022,0.49793270305315,0.452778425444328,0.401006355870146,0.334149502539758,0.326768201930866,0.319917521832561,0.27338836439485,0.248784346160663,0.230504807008467,0.255090702035495,0.307914119150036,0.317304086935531,0.366533405401242,0.409145433371251,0.373642445479119,0.340435124753233,0.258772614113992,0.219672931178728,0.25817162381921,0.295161436439683,0.300125250248592,0.338954219241505,0.308827187603971,0.328476174778205,0.296520686349805,0.219309178211679,0.147989212122276,0.20691375748262,0.270137753714943,0.340442562438715,0.239257613070982,0.21346598814854,0.249678391574037,0.333245474599556,0.282167073474164,0.245180780514559,0.208941260234494,0.29405393835757,0.371604575896567,0.377734212926736,0.355347618532314,0.40181839459129,0.401238770653228,0.432758692847633,0.482016665383312,0.461539859596933,0.442422467752807,0.402066312754067,0.333013289461457,0.341896749459621,0.374722714227488,0.421900314112159,0.511525249020694,0.546785549031712,0.485663333986807,0.443396523353045,0.392811071587701,0.43268603598687,0.438798219998302,0.352455488358102,0.30180802307398,0.296836054524844,0.362954960104341,0.491431266108249,0.486479511004284,0.462998480172008,0.419388457283902,0.376481602648286,0.451446550153552,0.536849794793462,0.574705598646276,0.644797840474816,0.598402758214343,0.620208955376372,0.662880789461339,0.699590243050158,0.769703434125142,0.867268245914909,0.930363908094578,1,0.976770050807312,0.962947672391091,0.965660013976475,0.942579287156664,0.921679109753571,0.905013070314529,0.885583792463174,0.85303002261347,0.795900771433739,0.778242571933831,0.794305019997158,0.765622595904081,0.746859194771893,0.765904403105119,0.781911267709202,0.832948787340919,0.832166682140365,0.861667485968106,0.870226776295745,0.857402509963429,0.833750623263515,0.789200293214464,0.698767082950534,0.662329547768571,0.625722965759043,0.658122920336203,0.641211957492433,0.655225691106033,0.634599822292277,0.606784800107868,0.571666926852871,0.514067840783666,0.470237002527455,0.467030005647862,0.463981004516837,0.503350028211184,0.53784556356121,0.549499577804729,0.597475461144702,0.579735573643562,0.535260838973735,0.489651470620698,0.414302416104245,0.412895854640913,0.42429094182235,0.391140259047978,0.353944661089232,0.351485496068081,0.37395109302342,0.512364062472247,0.537742317051333,0.486378514077918,0.376780094260362,0.331143955863548,0.393105757654338,0.483133442997406,0.518175158477301,0.539959843997008,0.492666334321948,0.494542252638259,0.485579537001034,0.490858981436391,0.537755627087105,0.577826708302084,0.641753966519543,0.651587364708057,0.616661268447347,0.670377667109726,0.715878258726756,0.658993649753814,0.63499588958913,0.578753724173786,0.578815259656069,0.617256986280775,0.59115984917105,0.545848175702596,0.523090076651278,0.495673371347234,0.478537122088132,0.484547540565499,0.534705332445561,0.529401236324232,0.547003618033281,0.546681880724927,0.498178095121109,0.405464664831039,0.374400250491125,0.378619878641532,0.443262509102027,0.434372839316047,0.41453568854104,0.394167917255446,0.450957406338943,0.538947390818223,0.613119580407684,0.630124791427288,0.591624060101749,0.617822241004162,0.614328872143657,0.641815173937563,0.682190839386627,0.684932894220882,0.730520282268366,0.767009604737398,0.733149998526055,0.719422336948899,0.713184288740043,0.656205009794359,0.665720982376248,0.636104512462998,0.583289493793564,0.612380545358095,0.603590344656347,0.594976829992835,0.678393120623653,0.743073520653966,0.838217874318863,0.884806420761256,0.774227674629427,0.719373595972834,0.654529351276824,0.62131026710383,0.601295535143815,0.60250726392859,0.630807774354402,0.61599033016528,0.541599556044695,0.488659123094539,0.460660858273287,0.552708140019515,0.567145029664743,0.606438223648251,0.615824845178274,0.623912097899251,0.610359153974759,0.577145881225835,0.516130333932395,0.488531740428246,0.546486963686989,0.616801961149412,0.717657960481661,0.785919931792628,0.798117642250891,0.772147840941136,0.813793161950376,0.772739950067682,0.874556896489586,0.926863696750894,0.937149448690351,0.966807067235318,0.969215105784556,0.905586995307697,0.895999926513605,0.840290818657652,0.793204504997192,0.81434702815724,0.749227818743371,0.644328005585342,0.590124572092896,0.56510442308892,0.605446485384293,0.618093597015141,0.616287040857077,0.641179619729467,0.669830737118686,0.725487823355955,0.68810461950568,0.633921713462769,0.644406553542924,0.633499260425988,0.641599635717444,0.672892092212491,0.648120475320125,0.660000385241177,0.57099308285877,0.483284071359977,0.466089389169184,0.515235937021598,0.619996276001964,0.620208814777402,0.577254986026104,0.531829239927127,0.517278746314609,0.493090474546362,0.484208087786998,0.440860778759884,0.472599252678986,0.486885982624874,0.462426725089601,0.422399187375451,0.403828748955527,0.426670560633236,0.498502503809882,0.560827449305519,0.617613451534575,0.684793232577925,0.713657123074199,0.783093283245107,0.85383087434328,0.945633003039797,0.938189693598759,0.918769601546739,0.983350879303611,0.997535628130348,0.995749083892265,0.973320408226296,0.940152783276109,0.962336910467935,0.951426383574703,0.90975847299771,0.937948660098851,0.890066931202066,0.888472117091947,0.85859596088218,0.823313258768701,0.7667406389089,0.691112078327874,0.651257285194184,0.634372989288281,0.595022618390543,0.570245752469985,0.525437517044697,0.557852140780999,0.58637864061699,0.545610797775894,0.518350016728935,0.4978955380589,0.508716034745381,0.589185089779238,0.586103254102222,0.570891617269172,0.565050854881571,0.562558738148621,0.524269748871026,0.52013121820618,0.534710768939045,0.588932948960747,0.552847801662471,0.563180326192422,0.587016350675951,0.590737630465885,0.606461469344528,0.623168048153086,0.664948297306645,0.722936326991586,0.719942506269426,0.650370761825675,0.664095798888734,0.678618313306339,0.674947836610688,0.688920421592572,0.692870830836335,0.661306971463987,0.663001470243424,0.710487600506588,0.781216193270718,0.828499204889395,0.836361124328716,0.81132574376972,0.759320856362078,0.746469923091896,0.660711956625406,0.651078302706114,0.718003693347462,0.759004461814562,0.783840566767569,0.697521563546775,0.639245305974524,0.639971265319957,0.703954809991507,0.704984228779269,0.680983937833135,0.589535931074262,0.572645073883119,0.592356908796683,0.61378198901894,0.612100003547781,0.591108999210444,0.539342192724351,0.537738942676067,0.548092791383046,0.536178434714486,0.549935294010958,0.550228302263227,0.59112118445446,0.591510549867104,0.603721289163199,0.549555489328235,0.513371032291226,0.51884806514494,0.526135450328892,0.514876894120026,0.518467229403107,0.5143000165485,0.592586647512714,0.633103099396489,0.632636592015957,0.560408183178712,0.566237369584498,0.605806090681743,0.637076848069176,0.622291507311405,0.62985404467851,0.631596768904458,0.71428841244689,0.707917123281348,0.725826620005931,0.751412023733294,0.778390294584367,0.782393100377401,0.782617215134655,0.715107495176401,0.733890533297984,0.769460010442755,0.822535371537229,0.823523219896367,0.765036954330128,0.738192018168387,0.724213481163464,0.699293438625715,0.667688711819589,0.566341506554514,0.514522397251797,0.50057258930296,0.447952975081224,0.422423698462453,0.391147181203906,0.383481772257509,0.447539089208313,0.489087856218621,0.432658689487318,0.349751179660505,0.243945960692373,0.227628691056871,0.260905514539974,0.313779045813848,0.275389537646383,0.258023854302351,0.225536269074185,0.265141705248978,0.284912690148977,0.301744289561142,0.289925704223918,0.296687539833447,0.277534304625384,0.249045564985947,0.23546994713432,0.244658225698184,0.239402242544191,0.259405871872254,0.257925767774652,0.238166935312244,0.24196052515215,0.202087435405906,0.195141138635132,0.184492880372821,0.224376983705003,0.237710246426409,0.250664660538084,0.207272762891135,0.20041697905024,0.143461006727053,0.177387819245779,0.177277130363788,0.175173137085918,0.175184778680586,0.218406176643954,0.205272320754242,0.213045381644891,0.133630678282705,0.115476215973704,0.183609318955934,0.23321040452995,0.1868878572778,0.166879250746219,0.0913291584500258,0.110639864503838,0.113207440703675,0.144774262027646,0.197487416743736,0.237052187009941,0.184923558449313,0.161795609122307,0.116670168362112,0.13194742273419,0.157900694291773,0.178841120493178,0.176978268507759,0.160013437512172,0.131694166497208,0.145497479693175,0.143638901916427,0.120438469134052,0.103653061169974,0.143762029120579,0.13548558173972,0.1779716142866,0.157798188269802,0.139304179449653,0.170051866491157,0.202921880916143,0.159389721737301,0.121517664643621,0.0969423192259315,0.165008773610025,0.259416857338398,0.254155264285525,0.157928940624729,0.12898746761713,0.193229944037394,0.216789682172751,0.182142431161457,0.124185501968551,0.115167324724523,0.147377034836162,0.146673927509891,0.122078560798956,0.121100418455341,0.13924764460405,0.170484461400265,0.213088175284549,0.201226266718215,0.186081644040623,0.113168002692753,0.106521284832752,0.1627424353888,0.23538998381378,0.227924970578496,0.206311065940309,0.197740729220306,0.245228720076499,0.273717290997173,0.302505154944049,0.26816433001334,0.238359204402924,0.269698096050937,0.312633989060371,0.34142674116475,0.317540447863021,0.263824447564389,0.225121455248076,0.213040062317214,0.223574632252852,0.228829415628974,0.243878885610695,0.303053654956914,0.311551433235433,0.288663626948194,0.267566142324683,0.286051738639827,0.318325510328566,0.329258776761785,0.297592940956917,0.252938009961251,0.234961367855506,0.284917325228335,0.273374201391997,0.299549661500953,0.276310329670372,0.207963947424798,0.187733606945178,0.233707440633376,0.217993649894414,0.279250085402159,0.290204287021925,0.28936455967707,0.280162155603412,0.24178585905244,0.189791418148226,0.239714020758877,0.256023852708896,0.25566300076725,0.253827251576503,0.24573931929384,0.247301692535082,0.244125172825426,0.251486053777326,0.284900275259977,0.278756822037746,0.306571056867926,0.335438584190875,0.378685041577226,0.452393601378396,0.493628453069682,0.525339613295658,0.648425106420532,0.716278872056954,0.836061226726946,0.9394451017967,0.898151278211008,0.719997667931761,0.543273902305182,0.372771486416524,0.342658669334799,0.289669204837375,0.269468830684771,0.282065696930581,0.272211326062462,0.234415515789899,0.177599050450802,0.141709855936205,0.145535680433167,0.146496735315365,0.165633637609814,0.117751055745947,0.097217063672073,0.135593908559025,0.164627956614722,0.189377190151156,0.19460105112727,0.174412805979095,0.239184914030527,0.23977572027329,0.252324145487503,0.262648384051523,0.295436818267819,0.357029819588559,0.383258426107955,0.375795053193981,0.340303313219402,0.266153717884326,0.206129927601374,0.194266144382114,0.200190413184286,0.221596400066496,0.20213949451765,0.193118341262101,0.17994851546938,0.211913358415879,0.186089325430986,0.163719523240144,0.165593032627445,0.167173655614918,0.178723125151409,0.205350357868902,0.168235266880045,0.179856910554171,0.174857483026308,0.176425119355639,0.154770909679552,0.117553964110615,0.122854371852313,0.155727859071843,0.164637039308146,0.148349689133337,0.144308284236566,0.138727133159364,0.169040955214403,0.170908554758356,0.176021286309041,0.179018457973306,0.164270197850403,0.125448568123694,0.125844518254739,0.112616967211807,0.1098837373062,0.152060836424208,0.208493166632323,0.221793688540384,0.205142168288251,0.205254028828321,0.240381959596263,0.284317965881599,0.268800446617315,0.228959221284174,0.171645532376359,0.161915282278444,0.173113268451285,0.160865795331113,0.163904696769501,0.145789892743141,0.101570471741882,0.120268855223978,0.116508521726972,0.151965266618062,0.170735627399235,0.159424604341614,0.14726573669197,0.145139744362018,0.120857674334639,0.130842328894454,0.0885296455036024,0.0907378835440314,0.112764544576741,0.130492017188882,0.0871371908035358,0.0937079242938307,0.0657792840822349,0.116815425844051,0.1349086760484,0.119331481894862,0.0931925775179549,0.0487599803592633,0,HPV16 Clinical Sample
